Latitude,Longitude
48.5905969,9.2330064
49.0853515,12.655848
33.8389157,-113.8868829
49.1705622,10.5649362
48.6995114,10.2418583
52.0202372,7.196971
50.0390136,6.7113515
49.7874629,6.9665237
47.7027873,9.7623825
52.4483324,13.4423401
49.8998982,7.709939
50.9281717,11.5879359
48.2327187,9.5692149
51.2585623,12.1459521
51.1929258,6.6703524
52.3966396,9.2663019
48.3441996,12.1311312
49.5828502,12.5214393
49.4410363,8.1815115
49.6900479,6.4646394
50.1483916,7.1663195
48.3690341,10.8979522
49.6437673,7.8126171
50.4277081,7.913392
52.6063703,12.3382259
49.011969,8.3952524
49.8755592,7.2193653
52.7357832,8.8233354
49.9427202,11.5763079
47.6458245,10.1253605
50.7829232,7.7344766
49.6803676,6.7609356
48.630878,9.5131737
50.8323531,12.918914
53.7500324,9.9166665
47.7330172,10.9654353
51.2674577,6.3881381
50.1660734,9.7887731
50.6411081,7.6110003
47.9104632,11.4266377
52.2685572,8.9544086
51.6401155,12.8818456
50.0918607,10.2689844
50.3352682,8.7539306
49.7042096,10.2607784
49.3877403,1.2007981
49.1599643,7.9308521
53.5684065,9.9874317
53.5781613,11.6470654
50.3287933,7.7608111
48.1713481,11.7160347
50.2556365,6.8528246
49.9548846,7.1405099
48.2860345,8.0319329
53.1045364,10.2205045
50.7185043,12.4939267
54.076647,13.9089471
51.4582235,7.0158171
50.4585557,7.2225405
53.8327685,9.2155113
52.2150361,13.2140282
53.9404498,14.0729189
54.0072866,8.8841226
53.28265,9.7124175
48.6485831,8.1292199
48.7630165,11.4250395
50.963605,6.1199802
48.0871324,10.8605317
48.5620891,9.6264045
51.9852607,9.4705891
51.3323702,13.3382965
51.2202703,6.863938
48.9187723,12.8840541
48.3375764,12.6620784
49.5184206,8.248175
50.260282,6.3064746
50.9908733,7.1237755
49.9732762,6.524947
48.8748352,9.3517336
50.0761817,7.6357782
49.1434266,9.1240565
51.7306922,6.590865
47.7833,12.2167
49.9208761,10.138795
50.4241474,8.1482496
50.9295798,13.4585052
51.3406321,12.3747329
49.6088281,7.6383933
50.7390509,6.5975269
52.5526611,13.6737305
50.4543026,11.7053182
53.62892,10.6880174
51.2921267,14.8250955
53.0665243,10.7857611
53.919448,9.5172441
48.6453051,9.5256325
51.6304115,10.1557522
48.6226932,10.1761696
51.6313633,10.4706667
49.1287099,9.3245621
49.3393776,8.7998674
50.6764833,7.92348
48.027117,7.4406042
50.9581466,7.0135261
49.2393031,9.101268
50.3511991,6.9376268
47.7375435,12.1043795
54.8478963,8.2929793
51.1999793,11.9667857
51.2982655,6.9142419
53.0569337,8.7265255
51.3666041,10.8668419
49.4303112,10.967555
48.91528,12.3485072
51.1563185,14.991018
48.23838,9.9342711
48.092884,10.7411259
50.8021139,12.7072907
49.4935987,12.1844834
48.2934775,10.5327336
48.0073142,11.683456
54.3667005,9.8166689
53.7859113,8.6151701
47.6914826,10.9952999
48.0388958,8.6748324
53.5903912,9.9868771
51.1798655,6.7139386
51.0065366,7.1808197
48.8943577,12.3743165
50.1515445,11.9502926
47.9223345,10.9279518
50.1411216,6.3112202
47.55911,10.2137986
49.5222974,9.3243187
49.8364879,8.8238238
51.0333,9.66667
53.142216,8.800021
49.8780234,12.3372095
53.1782785,10.4084916
50.6086518,10.6926437
50.3768644,9.9084296
50.9674793,7.1845614
47.7267063,10.3168835
50.6114988,12.4268253
47.7610641,11.5582933
49.4985153,8.4972398
49.5103257,8.2861947
48.0361382,10.7241879
52.1521636,9.9513046
50.1008448,11.4479149
47.8294472,9.0967421
49.0092004,8.3132071
52.2719595,8.047635
47.5833051,9.8499989
50.0165192,12.0157353
48.448482,12.355795
52.464404,10.2024259
51.0970348,13.9934028
53.248706,10.407855
48.3328236,11.3012652
52.5784721,13.3425146
49.7339751,10.161216
49.7673956,6.653458
48.1807375,11.2805755
54.7001913,9.8792263
48.1942336,11.370911
49.265926,7.0053037
49.7586,9.80361
51.5142273,7.4652789
50.3656515,6.968745
52.6626633,8.1212801
49.2022217,12.9333309
46.0634632,13.2358377
49.8375,9.86389
49.822331,7.8641508
51.9322536,8.611755
47.7336694,10.7890104
54.4853638,9.0538156
49.5587895,7.5648537
51.2458963,7.6065525
51.9709352,13.6045078
48.6102516,7.4966532
49.2282346,12.8844649
52.423057,13.7228907
49.7207444,7.8680562
50.2551097,6.9361851
49.7961933,7.6948122
52.1448863,14.6294413
49.2635549,8.1350314
47.9867696,10.181319
47.550753,9.6926624
52.5431104,11.9722524
48.5613407,11.2654488
50.735851,7.10066
50.1550576,7.0185213
48.1849199,12.4331324
50.027467,11.5686144
51.2283333,14.8070013
52.8350807,13.7996542
49.2416656,8.2109957
52.4686975,13.4393745
53.6734296,10.1268758
47.9313724,10.8160883
50.0541092,11.798364
49.453872,11.077298
47.8262099,10.0159697
48.6665285,13.5093401
49.7802113,11.1875112
50.1645031,7.8117722
53.5614,9.94472
51.7438586,14.6455395
53.5499782,9.0666915
49.9133,8.3853
52.7033308,11.0917904
49.1365626,10.0720195
49.8071113,7.2375548
50.2971914,11.0428276
50.1588179,6.3383144
51.7015251,11.6783936
50.0219629,6.5440632
49.6202283,7.6268189
51.9314091,8.5522383
47.6582006,8.2413047
48.8467574,8.9273862
48.261054,14.5340214
48.2411597,9.6112511
48.1794705,11.2547202
49.2445268,7.7307825
50.623596,12.9249831
49.0195333,12.0974869
51.6142482,7.5228088
51.4682596,7.3622496
50.258112,10.964463
50.3736453,7.6582308
48.8997306,8.7092426
48.685906,7.4497221
50.8765537,12.0832666
48.1764154,9.0897273
53.5122853,7.3915284
52.256642,14.5783041
53.5574458,13.2602781
49.0859986,7.8449815
48.3506733,13.3095441
50.1283739,7.1201981
48.0347449,7.1719383
49.3267832,7.4174933
49.837847,12.0481655
51.056695,13.4864143
49.970234,12.1656613
53.2310573,10.2912265
53.2310174,11.4227812
50.0412795,6.4714167
47.8828325,11.914614
48.7610716,8.239959
49.3533493,6.5564888
48.5639333,13.6483899
51.1657099,7.0886373
51.402697,11.3873822
50.2700525,9.99712
54.0389776,10.217033
51.0913391,6.8484254
48.8944283,12.9771049
50.6031662,7.680464
51.2075574,6.6782808
53.2261152,9.0819897
49.0587908,10.7128437
53.1728079,8.6493299
54.4292383,10.0152027
51.2079601,6.7760884
48.0439812,7.6483815
51.1835883,7.0415393
49.445762,10.9560462
51.7649178,8.5594953
50.4950632,12.1346523
49.5410205,6.8889313
49.3288674,11.0212824
47.7620099,12.6459934
48.2015073,10.9287384
48.0001038,11.3508972
49.845746,7.5464722
50.2005255,7.8067767
51.7559549,11.462134
50.3538262,12.4311161
51.1813907,14.4275735
50.5163049,7.7254297
49.9863945,7.96852
51.9507064,8.3479506
54.0925785,9.32985
49.8756469,11.7785935
52.3645475,11.2428057
51.8666527,12.646761
48.5453923,9.1865684
47.9056718,10.7589498
49.3435347,11.9353839
50.6647698,7.6265306
47.6427027,7.2669213
53.8972549,9.1395423
50.9120115,10.9137113
52.6430853,10.2567333
49.1660042,12.811389
51.2386741,6.3954298
53.6639135,13.8900976
52.4555601,8.8507513
47.9607582,8.0092808
48.6224388,8.8881021
51.4533998,6.3908707
47.6477691,9.3471796
48.0740784,10.8135046
49.7973927,7.9570296
50.1704093,11.6322278
53.7089898,9.9891914
52.7676447,7.462157
48.1595832,7.3709304
49.4258221,8.1908899
49.3228653,8.6959385
53.509585,10.0961249
47.9721357,11.6528398
49.4454211,11.858728
50.5242097,7.8901291
48.91849,11.8722777
49.8171708,10.8642356
52.4573805,13.2810976
54.7833021,9.4333264
49.6842631,8.1574368
53.9896562,11.8952147
49.191133,9.2248391
52.3117289,10.251904
49.6059466,6.9708379
54.0525107,9.3582031
53.5865237,10.1231946
50.1751197,7.5522809
49.8885782,6.4643156
49.9986357,6.8374158
52.624056,10.081052
51.7735933,12.6358905
48.1212042,11.4299784
50.19339,8.74918
51.9625101,7.6251879
49.8452797,9.6067197
54.4235416,9.7350643
52.4063738,12.1561742
49.8368589,7.6792966
49.3050276,8.2534154
49.124931,8.0065729
47.6831625,11.5763967
53.6332984,9.8499933
48.8316432,8.7307589
52.0841354,7.480264
49.5993737,7.2528614
48.1950385,11.6449251
49.3858742,8.3705675
52.8462001,13.682745
49.4990336,11.5697531
51.2755991,10.2796726
49.9524332,8.6389953
52.4538284,8.3613325
51.9697398,12.0745464
49.8583309,9.0842372
49.7215976,8.4009907
50.3101036,9.7892824
48.8926525,8.680374
48.3801078,8.6985101
50.5087816,12.400153
52.8528456,11.1539699
50.1599249,7.3588721
53.5298437,8.6224271
49.5199561,8.4517559
53.6086,9.98694
48.0769935,11.6615136
49.9667881,9.2005109
49.1539607,8.2911891
49.5782783,7.2924151
53.1833007,8.9833276
49.5557233,11.4217062
49.091371,12.245488
50.438904,7.6703879
54.6353953,8.7243841
51.1647758,7.0237751
52.6062718,13.321194
51.7717757,7.444639
51.7567447,14.3357307
53.7371069,14.0458887
50.7088793,7.7557594
48.775844,9.2801628
50.0432008,10.7192456
50.4827867,7.4667893
49.5478302,12.0007006
47.6811644,8.6197347
50.0552113,7.1327573
54.1364642,10.6159077
50.3219015,11.9178807
54.5985851,9.5415744
53.4333,9.31667
49.2642085,12.7627487
52.1242301,7.1011759
48.436836,9.9404851
50.3706556,7.6275541
53.7936523,12.1759661
53.1696051,8.7088313
47.7470397,8.4474495
53.2346702,9.6375168
52.5713921,8.8126413
48.5009537,11.4562362
52.6908059,8.9441274
54.0886707,12.1400211
50.04919,7.4603457
52.0537762,10.3279114
53.7259659,11.2834388
49.7695116,7.0739322
49.0365935,7.9445109
49.7777976,7.6183551
53.4688446,10.1521229
54.0491828,10.1769805
48.5467319,13.2262574
49.7632904,6.6241474
51.1196053,14.4410407
48.4238467,11.5229952
49.5928616,11.0056
51.2434433,9.494343
49.4424184,6.8524925
50.6574487,8.0762868
50.3909406,7.8457355
51.6910307,10.8552525
49.7547149,7.2426942
54.7592813,9.1835014
50.0833781,9.0665847
48.2464001,8.2076003
48.7180364,10.7807299
48.3666284,10.8442814
51.5122626,6.9708575
48.7300239,13.6015841
52.0496539,8.8057185
51.2047677,8.9444885
52.4009309,13.0591397
49.4528171,7.3843806
50.1055002,8.7610698
50.3195988,7.8438775
50.7067756,10.7257435
52.595697,11.4366835
49.8271971,6.8338239
51.4108972,7.2077948
50.2763752,10.1802819
38.6742133,-91.3387691
49.9626054,6.1993529
49.6887858,7.08027
48.7314316,11.5729832
50.346623,7.5914383
50.9777974,11.0287364
51.7930788,11.7391606
54.5999705,9.5835687
52.2,8.05
48.4073606,9.0646686
51.5725501,8.1061259
50.573425,10.4283711
48.5105455,9.2074985
48.3064441,11.9076579
53.3965903,10.0176952
50.861196,9.2116383
50.0567356,12.1859087
54.7913561,9.0270266
49.45163,7.0573231
47.9344081,12.01462
51.5235958,6.8624812
48.0028778,11.794459
53.5146994,8.5826505
50.8027168,6.8031625
49.2992825,10.4117748
54.0076948,10.0286515
49.1904112,11.0159272
49.7209901,11.9018174
49.7698203,11.9343043
54.2433326,12.4319733
48.3025238,9.8329152
49.8458446,7.4939812
49.4879547,8.4663083
54.0130295,10.5752645
50.325031,6.992399
53.5156249,12.6850606
53.4507864,9.9596853
50.6755364,7.8349393
48.5712332,8.545439
54.485138,9.5018448
50.6983568,7.6850515
49.3292,6.18045
49.2439401,10.4136789
47.7222676,12.8760923
49.8733275,7.9688015
52.5406496,13.0602956
51.3172268,6.3551017
49.0097053,9.0591625
51.5963629,10.5534235
47.6909599,11.7707109
49.8123086,7.960819
52.5006786,7.9520785
50.7450733,25.320078
51.3115893,11.9343235
53.5285492,9.9976944
49.6010993,7.8002194
49.7933723,9.9309779
51.4009428,13.7211783
49.2101116,9.2036999
50.2464131,8.0109271
48.3236645,7.424953
51.2695713,7.1495696
50.7614913,7.8525713
51.2507945,6.7599633
51.8953514,11.0520563
49.3304353,6.0636733
49.7655972,7.0206888
49.8105138,7.1229799
49.2317332,11.4611944
53.0254989,11.4584149
48.0464164,10.4882504
49.4714894,11.3998415
49.7076473,8.1433321
52.039418,10.2638817
50.498968,13.0282091
50.0503811,10.3044793
49.8011851,9.8136366
49.4992468,11.7470259
49.5216883,7.1403438
49.4083504,9.280904
50.0820384,8.2416556
49.9562183,8.9460279
51.2078618,7.5708494
49.8565075,9.9571081
44.6152037,4.0152953
48.0731597,9.2965371
49.4001451,7.4924859
53.079293,11.2035232
52.6562002,11.3871751
50.4117714,7.5626892
51.4825041,11.9705452
51.0333007,6.683337
51.2094255,10.4589044
49.9667,7.9
50.41348,8.0363899
51.144234,12.6415822
50.7365321,7.6932518
53.5467737,10.0235243
52.8339613,8.1549499
52.3952048,9.2975364
48.0497474,10.8768728
47.4193767,10.2792549
49.5399844,7.4008479
49.853135,6.3582685
50.0860384,6.3392943
52.44008,13.3900277
54.0180943,10.248455
51.2402074,6.7519846
49.3694424,8.8781456
48.87306,11.0735757
51.9542962,10.7584313
53.5732761,9.609178
49.6356982,7.5979687
52.6635807,11.555459
54.0102315,10.3121951
54.2596128,9.4609627
53.6288297,11.4148038
49.4944321,8.373791
50.5754022,7.0889192
50.7179526,7.7001485
53.397,7.59189
52.7899044,11.7526038
47.4923741,11.0962815
49.05151,12.087733
49.967831,6.4040207
49.8031415,10.4585974
51.9460143,8.412831
48.9341783,9.7432432
53.0934417,8.7822142
53.4787795,9.9149736
48.9493156,11.3951669
49.1763771,13.106114
52.5018937,6.9700071
52.9619376,11.4017426
53.550341,10.000654
49.5748582,6.5750795
53.5798851,10.0432506
48.7325007,9.2001402
48.2405007,12.5250991
51.44176,12.0993872
49.1459576,7.2036154
53.4130866,7.1890964
47.8010461,7.9157917
48.7637603,9.2062101
53.63472,11.39565
52.4680844,6.8435576
48.3180965,7.7054878
49.1147095,10.7545933
54.8687122,8.7339915
48.0777092,8.3659473
48.9594697,6.4976763
48.7814115,13.0006423
48.6010579,9.798491
49.2222749,8.36659
49.0055689,7.1809258
52.2270556,9.0915128
48.7198958,12.4406271
49.5020006,10.4175301
52.1437112,11.5099553
48.2829292,10.4682347
48.0848806,11.8276735
53.4189219,10.5843316
50.0009915,12.0856433
51.9357186,10.9501135
51.5841525,11.4933395
53.5896457,9.9185504
49.5209734,7.3626057
47.8701474,12.6423403
50.9810486,11.3296637
49.6072303,6.7714558
54.635546,9.9798246
52.9861924,7.5086316
50.0130142,6.2571304
48.5050157,9.2295891
50.3606303,11.5072293
48.4904428,11.1860415
53.1414124,8.90677
50.8963758,7.1825445
51.0711678,14.5355087
51.4707713,10.262569
49.7599825,9.5166598
50.2776388,11.7414272
48.7648163,8.9347008
51.751033,11.973698
51.2360043,6.4370097
48.0255094,16.7790041
51.6926147,6.870219
49.4772475,10.9893626
53.9449473,11.5903337
48.1214803,11.1616108
53.7706474,11.4727533
51.0643262,6.8133312
51.1540155,10.8369361
51.3756186,10.138224
51.0068256,7.1072919
48.2126986,12.6003582
51.6414581,6.7660319
53.6349631,10.2978294
49.8835255,9.291592
51.6804093,7.815197
50.1544843,7.0862374
50.0225313,6.2278855
48.9682218,8.4775346
49.1678331,10.3579892
50.5514354,8.3363118
49.7097619,10.8908195
50.809483,8.4307783
52.4321271,7.4247303
47.5662402,7.4454852
53.6470089,7.9405418
50.8715343,11.8010916
52.4186619,13.4289504
49.9833583,7.3090256
50.5338034,7.8270282
48.015706,15.9917879
53.9196435,10.6978692
51.1729173,7.9724578
54.7869088,8.8255846
50.9852411,12.4340988
49.4191932,11.8883978
48.8406898,9.1598034
50.2731793,6.8751755
48.9081326,6.4413019
50.6103284,11.3148932
50.3738823,7.8512968
46.6668876,10.5079814
49.9396935,11.7224475
50.3355367,11.5973423
50.8960964,14.8064807
49.3457515,9.9815378
49.9936106,10.2476816
48.8616967,11.366877
47.9042266,10.1564211
48.4087889,11.4698608
54.3540518,9.1576462
52.9962539,10.9588113
50.6285585,7.5600487
48.2900599,10.6564712
48.5638267,12.7405704
48.3588461,13.2015994
48.2670046,12.6509702
49.2995623,7.0614007
48.6221779,10.0216975
51.4818111,7.2196635
51.0999765,13.6767995
50.897952,11.8567132
48.3953489,10.0005211
53.5600484,9.9110511
50.9361888,8.9391866
48.0645765,7.8493979
51.9125045,9.4302651
35.2928548,139.6369531
53.2236269,9.5527572
52.724643,9.5802846
52.5674218,7.817911
47.5471468,10.0258612
50.1739614,7.4525489
52.5043157,13.3026447
49.0098337,8.3780147
52.7097142,9.233936
50.1869125,7.0024559
48.170727,7.6489199
51.2979627,13.1081103
48.9098878,9.4716375
48.2157723,15.3112287
51.1630871,13.4704939
53.5979068,9.074343
50.5737942,11.0314873
50.3927584,10.5678277
49.8155775,7.358949
50.2399544,7.5845894
48.1974993,11.7927856
53.0753935,8.7601452
47.7133163,9.1726172
50.2506282,6.779423
49.8421982,7.9692573
48.7659177,9.38078
49.7958904,7.9831298
49.0027014,12.6927538
52.4941431,13.7532688
54.1820608,7.8876314
49.1861055,8.5449438
51.1798706,7.1943544
50.2307505,6.4716189
48.407072,10.0051887
48.1215256,11.0284208
48.8516555,8.7453347
50.0401347,8.0845253
51.1959509,6.4116116
47.5675998,10.6993217
48.2833039,10.0832982
51.4886533,9.1488385
53.5383729,10.0442513
52.5266697,11.3929784
53.6716022,13.5487647
47.7209304,12.395497
51.2953,6.863633
48.8585922,10.1036455
53.5098898,10.2511001
50.6504935,11.3745632
52.1039941,9.3561569
48.6084636,9.0983623
47.6737893,9.1744445
51.8514515,11.5929455
49.5710376,10.8815262
48.101927,9.7931144
50.5131539,7.0369406
50.6761271,12.034348
50.2896627,10.3125591
51.256594,6.9039536
51.2186549,8.3616852
54.3096314,13.0820846
48.8180644,11.0828411
48.2226337,7.6474415
48.7617575,9.2681173
51.1889499,6.772142
50.2918502,7.8769892
47.7206084,9.3917257
49.5008961,7.7723649
48.4312138,9.256542
50.1981219,12.0907653
47.6117642,11.1471703
51.956874,7.0038803
52.9578279,7.6128708
53.5504928,9.9977795
53.5569316,10.0103261
48.7530583,9.1326145
46.5220948,7.980681
49.6106995,8.3261449
51.8309956,12.2430723
49.3565392,7.7713465
50.5240574,11.189348
47.7195927,11.9517515
48.8643678,7.2301491
50.1543124,7.8830047
48.8374635,12.1379497
51.9972661,8.4984841
53.0807597,10.46998
49.5345916,8.0715179
47.6945385,9.44272
48.0317751,8.935872
52.3643159,13.5960911
52.5398466,13.4285652
53.7532486,9.6524559
53.7834392,7.9342106
48.4031909,12.7626208
49.8024019,7.7816759
50.4187036,7.1193024
50.3040711,7.7779877
51.2153544,7.2427041
49.5995125,7.7146581
49.2178194,12.6663832
49.4847951,7.375756
48.7564558,11.0494652
49.0778424,11.0571154
50.3310425,7.9116674
51.2772564,6.8933742
53.787927,9.4238157
49.2434278,9.1641184
48.8245602,7.4048703
51.0838863,13.2112442
50.2019087,7.8181892
50.15905,7.7088377
53.5663693,10.1654178
50.1144314,8.6829851
53.5578599,10.0945656
48.0502889,7.7261673
50.2377371,7.784661
53.8981783,10.6437687
50.0644438,6.464977
52.5427866,13.3669996
49.879028,7.130599
49.3704071,7.1294088
50.2632313,11.9331096
50.467799,12.5835921
49.0483133,10.864338
51.7337397,11.3445848
48.0727454,11.2001725
49.7054663,10.0247394
49.0651338,8.3985057
53.5411468,10.213583
54.105858,11.9026057
53.4069828,9.4523213
54.5994644,9.7449274
49.7595851,7.9058346
50.4918436,8.629093
54.1382692,9.4951916
49.5973873,7.9555964
53.6522,10.1169
49.3753066,8.3041363
51.4400566,10.5727462
47.8919195,12.1979014
47.790025,11.8335417
51.8803224,10.5643607
53.6028688,9.9725443
49.188964,11.1892243
50.617047,8.6046132
49.5736371,10.019829
50.5267191,7.7148429
47.7194842,12.8980967
49.4658329,7.4076292
53.3541467,9.5256207
53.3084976,9.9579929
52.5966234,8.8355037
53.1698168,8.629978
48.5131017,9.1968186
49.6653406,10.462567
49.8063487,8.4602546
50.1758703,10.9506824
53.7469249,10.0641297
53.5738475,9.8602253
50.6036333,12.176645
51.8693498,9.688653
53.5416072,9.607126
47.3919868,9.5686092
54.1948456,9.0929015
49.4916568,10.6501363
53.866444,10.684738
52.2403,9.23321
54.3988114,9.8547044
49.0130274,13.2307617
47.9961661,7.8489814
50.1456344,7.5557169
50.5608868,9.3804574
47.6275156,8.5736163
50.9570903,7.1833936
49.6660102,10.0650833
50.1818833,8.465271
49.9158976,9.1366448
49.0704303,7.9707656
53.1346017,8.7082409
50.4421722,7.0769755
50.5098447,10.7525581
50.2502891,7.8662713
49.2339796,6.9975069
51.3709574,12.7410574
48.9520266,8.5706039
52.3549482,7.151668
50.9941921,13.7225277
48.4578556,10.9822507
53.1933568,10.0654401
48.9986948,8.8038083
49.3261854,12.1092708
50.7014198,7.6677383
49.8365776,7.9522172
48.9009773,7.1122271
48.9818271,12.057942
50.9735851,13.8753917
47.250548,15.8068258
51.0554508,11.8996776
54.5626626,9.5840413
51.4560086,11.8900198
48.47696,8.9336788
51.3622487,9.4692331
49.1982825,8.1123441
53.7476395,8.9784312
53.0311444,10.2988003
51.7581242,6.3956605
47.7351056,10.3806231
49.8957909,9.6264933
49.9302779,6.4986224
50.1284895,11.243397
50.1624241,7.8736891
48.8819801,12.569716
52.1394015,8.5588818
49.3164661,6.749846
53.8769881,10.3024475
52.1373873,10.697538
46.3240228,124.5598093
53.5076928,10.1754242
53.5462437,10.5344352
48.7982424,9.6898657
53.111094,9.14217
50.5984081,10.2027389
51.1270944,10.4791377
48.0220272,11.8136285
49.7288433,6.632663
51.4194918,9.5093272
48.2562497,10.0939037
50.1985698,10.0746833
47.934423,9.5386115
48.846929,8.5328315
53.6195914,10.8672662
50.1432164,10.1340843
52.4789022,13.2929962
47.5972538,11.0635631
51.1819526,6.8662858
49.6525384,11.4682535
48.7177263,9.1084072
49.5782833,6.5256053
50.322637,10.2164873
50.9169415,13.3428889
50.7206063,11.3401985
52.0763981,10.4891715
48.6132948,12.3824459
53.2883824,11.4893222
51.8995278,9.4056679
53.0854265,8.8363055
49.69068,11.1009157
53.9070019,13.0327836
52.6884408,13.2831336
54.1458092,9.285792
47.8280539,9.6519121
53.6670201,9.9057969
51.253381,6.8116302
48.7730758,12.5135226
53.4763254,10.2359117
50.4282218,10.3020932
49.8639098,10.8428746
54.1119649,12.6581128
52.471293,13.784527
53.2230018,8.9283482
49.8851869,8.6736295
53.6521774,10.0940214
51.2779508,12.5882898
52.6434822,8.4769604
49.2672457,8.7036146
47.7518502,11.3763014
53.027164,8.822896
49.5457572,8.3071299
48.4372932,12.5634198
50.8630523,12.1809073
50.9631279,13.6418236
49.9779268,9.968448
48.5387296,10.063306
48.2513878,11.6509662
50.6210947,12.730753
50.081242,12.2283415
51.2454822,6.3806045
48.798797,11.2267162
48.1506375,11.8541298
48.4368485,8.9343816
50.0638687,9.4706391
48.1614939,10.8069903
50.8144193,13.1009791
53.5595637,9.9265764
47.6510751,12.9628255
51.0822061,10.9261218
48.4633618,11.2502766
49.6278195,8.1185166
48.2760892,9.3614027
49.3201141,8.9848224
53.8686359,20.9900989
49.5575586,10.5382345
48.8099603,13.5491927
50.4266327,10.7300263
49.4676293,8.7584436
50.6966887,7.8255808
50.338435,7.6128988
49.8639044,8.2534525
49.7462374,6.1866614
48.0391343,12.0480543
48.0870851,12.0298168
53.5486212,10.0078972
53.5612077,8.8466466
49.8977539,6.7565833
50.3101791,6.95998
52.5661794,13.5122261
50.1911369,11.7913908
54.4807754,9.6948765
54.0883362,11.9296667
54.1483357,10.3423409
52.096736,10.5637985
51.5123672,10.2610699
49.4538751,7.2995906
49.9624472,6.3745
48.8558962,12.4413688
53.5917837,9.8735478
50.060153,6.295442
52.9430648,12.3966896
53.5760029,10.0755348
50.0207027,6.3063807
53.5468791,9.9565868
47.7727437,11.3200473
52.417893,13.6001848
47.7745858,12.0070798
53.6512359,9.8299063
52.4863195,10.8847322
49.7743665,7.9584602
50.4667,7.73333
50.5872597,7.9890523
49.722842,7.6557364
51.2121229,6.7891521
47.7364204,9.2526565
50.2458575,7.6157103
50.2393713,6.2873665
49.321228,7.6291551
49.5508033,7.6308536
51.7902676,10.9551991
51.6666826,12.2591885
49.2382806,10.5917699
48.5229995,7.5271687
48.8135332,9.1694086
49.8970064,7.6750038
50.8832667,7.0644885
50.7628315,12.7374407
50.0819,7.5812842
53.7278939,9.6979598
53.8909832,11.4647932
47.729588,8.8453483
52.036609,8.7553385
52.4793491,13.3519181
50.6698953,12.952226
49.7227259,6.6784997
47.90289,11.3694069
48.5812547,10.4951425
48.544391,9.6635527
50.6739719,7.1930989
48.328264,11.4558645
51.4729797,11.2981851
53.7656611,9.5712327
48.9657993,12.1671324
53.643936,7.292732
49.9324044,10.9550026
48.9596036,9.2045813
52.1154696,11.0298464
49.9616823,9.7655121
53.8371714,9.9614889
52.0125239,8.6987431
49.2604716,7.6761109
48.0753076,11.7156265
48.4320329,12.9386266
52.9134911,12.0847377
53.1404103,10.8772843
51.5525333,8.5591919
50.2244523,12.3129814
53.503122,10.4785643
54.5956433,9.1847511
49.9740542,9.1493636
50.1517006,8.4899671
52.24835,10.23248
50.7411627,7.8652366
49.130363,7.8284988
53.3174094,10.5736329
50.349064,6.6098313
49.9223081,10.7579534
50.6323859,7.7249623
49.3236212,7.2190342
53.4251155,8.707423
45.7784255,4.9206153
48.7681182,1.949352
43.0169012,2.0639828
48.0777517,7.3579641
44.2015827,0.6176112
49.7735712,4.7206939
45.1875602,5.7357819
48.584614,7.7507127
51.0347708,2.3772525
16.2706436,-61.5057749
48.9863555,2.4500537
46.6727037,5.5589973
50.2796417,3.9674127
43.7009358,7.2683912
46.5802596,0.340196
48.9898588,2.166162
48.7921098,2.3633048
49.7033759,4.9433409
45.1584982,1.5332389
43.1378245,5.9834654
50.9524769,1.8538446
48.8924273,2.2071267
44.8552882,-0.5239863
43.6044622,1.4442469
46.3731303,6.4779448
49.4300997,2.0823355
43.1202573,6.1301614
46.1934005,6.2341093
49.8941708,2.2956951
49.042561,3.9528655
43.6121001,1.3282149
48.6538754,2.4151151
48.7038873,2.4605107
47.7467233,7.3389937
48.9267236,2.3896123
48.8356649,2.240206
48.8126688,2.2385432
48.8492238,2.5524906
49.0527528,2.0388736
48.939344,2.6176193
49.9246182,1.0791444
44.9285441,2.4433101
47.1685211,-1.4722242
48.2873153,6.9477708
49.0323168,2.4733628
48.8247407,2.2127083
48.9118584,2.3658756
43.0935105,5.8393953
48.9756423,2.3275141
49.3579272,6.1675872
48.8478753,2.136145
50.6365654,3.0635282
48.7431683,2.402391
43.4330308,6.7360182
48.8012045,2.4309703
43.9277552,2.147899
48.6937223,6.1834097
50.4245,2.7738
48.7911052,2.2870373
43.5515198,7.0134418
47.1905456,-1.5695287
50.6092082,3.0162523
49.4938975,0.1079732
43.6799726,6.9607083
48.8853708,2.5361783
47.4739884,-0.5515588
47.2035029,-1.4992075
50.7259985,1.6118771
48.9254221,2.2940122
45.3043079,1.0747165
48.2971626,4.0746257
50.7016015,3.2153907
50.6477924,3.0223644
48.8526892,2.6027219
48.9802035,2.5589558
44.4056615,0.7046455
48.9105948,2.2890454
48.87778,2.1802832
48.8437412,2.219344
46.0345572,4.0729178
48.8490721,2.4749347
48.935773,2.3580232
-21.2774285,55.5164178
46.6591772,5.7302769
48.9891971,1.7140683
43.273316,0.8514079
-21.1677694,55.2881932
48.9703841,2.399024
47.6379599,6.8628942
46.1686865,1.8713349
48.7709414,2.0706084
48.9350488,2.3324727
49.1157004,-1.0906637
48.7358807,1.3684254
44.5579391,4.750318
49.1460831,0.2255168
45.4401467,4.3873058
44.9497487,-93.0931028
48.9891693,2.3197111
48.7144587,2.2453842
43.5827846,1.3466543
49.1862822,6.8958562
48.8125893,2.3570028
48.8992679,2.5660399
47.8650984,1.9015752
44.7352708,4.5986733
50.6193174,3.1314002
45.773606,4.9633314
48.6646994,2.564877
